"","Data","Trait","Fold","k","Env","Top_percentage_to_select","Line","Observed","Predicted","Line.1","Observed.1","Predicted.1","Line.2","Observed.2","Predicted.2"
"146","Groundnut_AL","PYPP",3,1,NA,0.2,"DTG3",9.77239579698607,0,"DTG3",9.50209919644064,0,"DTG3",9.50209919644064,1
"147","Groundnut_AL","PYPP",3,1,NA,0.2,"49×27-37",8.15402418546568,0,"49×27-37",9.54004913806801,0,"49×27-37",9.54004913806801,0
"148","Groundnut_AL","PYPP",3,1,NA,0.2,"ICG15419",8.76460837502991,0,"ICG15419",7.19294579771342,0,"ICG15419",7.19294579771342,0
"149","Groundnut_AL","PYPP",3,1,NA,0.2,"J11",8.50849390579382,0,"J11",9.81434303231961,0,"J11",9.81434303231961,0
"150","Groundnut_AL","PYPP",3,1,NA,0.2,"39×49-8",9.37916868145892,0,"39×49-8",10.0650583802763,0,"39×49-8",10.0650583802763,0
"151","Groundnut_AL","PYPP",3,1,NA,0.2,"ICG2031",9.15350504222789,0,"ICG2031",7.0351387940197,0,"ICG2031",7.0351387940197,0
"152","Groundnut_AL","PYPP",3,1,NA,0.2,"49×39-20-2",9.7384380841291,0,"49×39-20-2",9.24572814431089,0,"49×39-20-2",9.24572814431089,0
"153","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV00387",10.5228168743348,0,"ICGV00387",10.0747294560661,0,"ICGV00387",10.0747294560661,0
"154","Groundnut_AL","PYPP",3,1,NA,0.2,"ICG14466",7.89290696468297,0,"ICG14466",4.98017583433602,0,"ICG14466",4.98017583433602,0
"155","Groundnut_AL","PYPP",3,1,NA,0.2,"ICGV00350",10.1314062045483,10.1314062045483,"ICGV00350",11.3577859810615,10.1314062045483,"ICGV00350",11.3577859810615,0
"156","Groundnut_AL","PYPP",3,1,NA,0.2,"ICG5745",9.59535306068978,0,"ICG5745",7.7396735130172,0,"ICG5745",7.7396735130172,0
